"IdAlumno","PromedioAcum","Genero"
"A79146",0,"F"
"A79147",0,"F"
"A79150",0,"F"
"A79152",0,"M"
"A79153",0,"M"
"A79157",0,"F"
"A79158",0,"F"
"A79159",0,"F"
"A79161",0,"F"
"A79162",0,"F"
"A79164",0,"F"
"A79165",0,"F"
"A79183",0,"F"
"A79184",0,"M"
"A79185",0,"M"
"A79186",0,"M"
"A79187",0,"M"
"A79189",0,"M"
"A79190",0,"M"
"A79193",0,"M"
"A79194",0,"M"
"A79195",0,"M"
"A79196",0,"F"
"A79197",0,"M"
"A79200",0,"M"
"A79201",0,"M"
"A79202",0,"M"
"A79204",0,"M"
"A79208",0,"M"
"A79210",0,"M"
"A79212",0,"F"
"A79213",0,"M"
"A79215",0,"M"
"A79223",0,"M"
"A79224",0,"F"
"A79226",0,"M"
"A79230",0,"M"
"A79231",0,"M"
"A79300",83.521,"F"
"A79317",85.246,"M"
"A79318",78.55,"M"
"A79325",80.181,"M"
"A79330",76.954,"M"
"A79341",74.705,"M"
"A79345",80.061,"M"
"A79391",79.102,"M"
"A79399",69.068,"F"
"A79424",85.933,"F"
"A79425",79.861,"M"
"A79613",69.653,"M"
"A79667",69.179,"M"
"A79670",86.196,"M"
"A79680",83.541,"M"
"A79686",88.521,"M"
"A79705",84.185,"M"
"A79709",90.224,"M"
"A79731",92.789,"F"
"A79736",91.911,"M"
"A79737",82.097,"M"
"A79743",85.425,"M"
"A79745",83.274,"M"
"A79746",91.709,"F"
"A79747",93.98,"M"
"A79750",82.552,"M"
"A79757",90.019,"M"
"A79758",90.53,"F"
"A79761",75.893,"M"
"A79776",84.458,"M"
"A79780",85.823,"M"
"A79788",89.137,"M"
"A79790",88.954,"F"
"A79822",95.368,"F"
"A79831",85.909,"F"
"A79832",85.875,"M"
"A79833",88.384,"F"
"A79841",96.526,"M"
"A79845",81.162,"M"
"A79847",81.575,"M"
"A79850",83.418,"F"
"A79864",78.741,"M"
"A79866",82.153,"M"
"A79867",77.955,"M"
"A79876",85.936,"F"
"A79881",67.681,"M"
"A79901",77.148,"M"
"A79902",76.076,"M"
"A79907",72.984,"M"
"A79913",90.76,"M"
"A79915",71.153,"M"
"A79916",84.285,"F"
"A79921",85.816,"F"
"A79924",86.541,"M"
"A79927",80.357,"M"
"A79929",80.629,"F"
"A79933",83.96,"M"
"A79935",96.642,"F"
"A79936",95.5,"M"
"A79937",77.833,"M"
"A79941",84.148,"F"
"A79943",77.106,"M"
"A79945",81.56,"F"
"A79946",85.923,"F"
"A79949",93.875,"M"
"A79961",89.924,"F"
"A79963",79.744,"M"
"A79969",81.865,"M"
"A79973",84.722,"M"
"A79974",75.016,"M"
"A79978",83.161,"M"
"A79981",89.135,"F"
"A79986",84.846,"M"
"A79988",80.192,"F"
"A79992",68.75,"M"
"A79993",76.48,"M"
"A79995",87.857,"F"
"A79996",88.68,"M"
"A79998",97.857,"F"
"A80002",78.56,"M"
"A80003",89.42,"F"
"A80006",90.692,"M"
"A80007",86.866,"F"
"A80010",83.23,"M"
"A80016",89.29,"F"
"A80019",76.081,"M"
"A80023",73.214,"F"
"A80026",90.255,"F"
"A80028",85.148,"M"
"A80033",85.571,"F"
"A80035",80.615,"F"
"A80036",82.769,"F"
"A80040",78.069,"M"
"A80042",76.574,"M"
"A80044",80.933,"M"
"A80049",91.692,"M"
"A80050",87.846,"F"
"A80053",84,"F"
"A80057",75.258,"M"
"A80059",76.297,"M"
"A80060",63.966,"M"
"A80061",94.111,"F"
"A80063",84.56,"F"
"A80064",82.826,"M"
"A80067",76.846,"F"
"A80069",80.58,"M"
"A80081",80.638,"F"
"A80092",67.766,"M"
"A80099",95.138,"F"
"A80100",0,"F"
"A80103",0,"F"
"A80105",88.058,"M"
"A80107",92.763,"F"
"A80111",0,"F"
"A80118",66.142,"M"
"A80119",75.275,"M"
"A80122",89.027,"M"
"A80125",89.684,"M"
"A80127",77.5,"M"
"A80128",89.677,"F"
"A80130",71.756,"M"
"A80131",74.035,"M"
"A80137",0,"F"
"A80138",81.9,"M"
"A80139",80.026,"M"
"A80141",86.84,"F"
"A80142",85.391,"M"
"A80144",91.041,"M"
"A80145",85.384,"M"
"A80155",61.648,"M"
"A80412",72.562,"M"
"A80421",92.489,"F"
"A80443",80.833,"M"
"A80459",88.5,"M"
"A80460",76.39,"M"
"A80475",78.372,"M"
"A80476",95.846,"F"
"A80485",77.338,"M"
"A80495",74.392,"M"
"A80497",82,"F"
"A80498",76.207,"M"
"A80501",88.069,"F"
"A80502",90.423,"F"
"A80513",77.14,"M"
"A80532",86.137,"M"
"A80534",84.078,"F"
"A80537",76.416,"M"
"A80541",79.17,"M"
"A80542",70.031,"M"
"A80543",95.576,"M"
"A80544",90.545,"M"
"A80545",81.125,"M"
"A80546",90.652,"M"
"A80549",86,"M"
"A80553",85.74,"F"
"A80558",89.537,"F"
"A80561",84,"M"
"A80563",84.6,"M"
"A80564",76.102,"M"
"A80566",84.88,"M"
"A80567",83.814,"M"
"A80568",87.673,"M"
"A80572",83.56,"M"
"A80574",86.32,"M"
"A80575",91.823,"M"
"A80579",75.5,"M"
"A80581",80.809,"F"
"A80582",90.975,"F"
"A80584",75.121,"F"
"A80585",80.666,"M"
"A80588",76.439,"M"
"A80589",76.137,"M"
"A80593",74.688,"M"
"A80604",80.315,"F"
"A80605",88.548,"F"
"A80611",78.702,"M"
"A80613",79.878,"M"
"A80614",63.454,"F"
"A80615",73.612,"M"
"A80618",79.027,"M"
"A80624",75.263,"M"
"A80629",82.195,"M"
"A80630",72.343,"M"
"A80631",89.714,"M"
"A80632",89.731,"F"
"A80639",79.422,"M"
"A80640",77.742,"M"
"A80641",75.41,"M"
"A80642",92.189,"M"
"A80643",92.585,"F"
"A80644",88.083,"F"
"A80646",89.151,"F"
"A80648",84.542,"F"
"A80649",88.59,"M"
"A80656",93.026,"M"
"A80660",93.631,"M"
"A80663",77.418,"M"
"A80666",76.966,"M"
"A80668",83.868,"M"
"A80670",84.285,"F"
"A80675",82.666,"M"
"A80679",76.515,"M"
"A80689",78.074,"M"
"A80694",89.32,"M"
"A80695",81.181,"F"
"A80696",95.333,"F"
"A80697",95.8,"M"
"A80698",83.59,"F"
"A80699",73.777,"M"
"A80703",84.74,"M"
"A80705",76.692,"F"
"A80706",84.037,"M"
"A80709",87.23,"M"
"A80710",83.428,"F"
"A80714",85.28,"M"
"A80719",91,"F"
"A80720",85.8,"M"
"A80721",89.037,"M"
"A80722",88.12,"M"
"A80723",74.785,"M"
"A80724",85.703,"M"
"A80727",83.709,"M"
"A80731",88.304,"M"
"A80734",81.74,"M"
"A80737",86.638,"F"
"A80739",87.339,"M"
"A80742",76.7,"M"
"A80743",84.925,"M"
"A80744",86.037,"F"
"A80750",92.12,"F"
"A80752",90.88,"M"
"A80753",82.172,"M"
"A80757",77.259,"F"
"A80758",91.857,"F"
"A80760",72.918,"M"
"A80762",77.888,"F"
"A80764",76.14,"F"
"A80766",74.47,"M"
"A80767",77.737,"M"
"A80768",82,"M"
"A80769",79.891,"M"
"A80770",79.59,"M"
"A80775",85.333,"M"
"A80776",73.769,"F"
"A80777",83.285,"M"
"A80778",96.142,"M"
"A80781",92.686,"F"
"A80782",86,"M"
"A80783",89.058,"F"
"A80784",84.68,"M"
"A80789",87.615,"F"
"A80790",90.583,"M"
"A80795",93.153,"F"
"A80799",77.777,"M"
"A80800",86.214,"M"
"A80802",90.256,"M"
"A80803",87.613,"F"
"A80804",87.369,"F"
"A80805",90.66,"F"
"A80806",87.698,"F"
"A80807",85.411,"M"
"A80809",94.877,"F"
"A80810",87.98,"M"
"A80812",84.88,"F"
"A80814",92.538,"F"
"A80815",92.571,"F"
"A80817",77.076,"F"
"A80818",95.384,"F"
"A80820",72.021,"M"
"A80821",90.527,"M"
"A80824",83.135,"F"
"A80825",77.714,"F"
"A80826",94.108,"F"
"A80827",90.076,"F"
"A80828",82.25,"M"
"A80832",89.076,"M"
"A80836",80.355,"M"
"A80839",88.17,"M"
"A80840",95.51,"F"
"A80842",90.384,"F"
"A80844",83.933,"M"
"A80847",88.162,"F"
"A80848",0,"M"
"A80849",85.756,"F"
"A80850",78.75,"F"
"A80852",0,"F"
"A80853",93.837,"M"
"A80855",86.871,"F"
"A80858",0,"M"
"A80867",77.166,"F"
"A80868",71.823,"F"
"A80869",94.918,"M"
"A80871",80.641,"M"
"A80873",0,"M"
"A80874",84.076,"F"
"A80877",83.974,"M"
"A80879",89.487,"M"
"A80880",84.685,"M"
"A80881",88.757,"M"
"A80883",94.868,"M"
"A80884",0,"M"
"A80885",78.461,"M"
"A80886",75.281,"M"
"A80888",80.062,"M"
"A80891",84.615,"M"
"A80892",88.315,"F"
"A80893",79.947,"M"
"A80895",75.8,"M"
"A80898",72.696,"M"
"A80899",84.888,"M"
"A80900",88.148,"M"
"A80901",78,"F"
"A80905",88.153,"M"
"A80906",85.88,"M"
"A80907",81.8,"M"
"A80909",89.115,"F"
"A80910",89.666,"F"
"A80911",91.761,"M"
"A80912",83.807,"M"
"A80913",87.857,"F"
"A80914",91.185,"F"
"A80918",86.083,"M"
"A80919",81.05,"M"
"A80921",84.958,"M"
"A80922",82.095,"M"
"A80923",85.714,"M"
"A80925",92.4,"M"
"A80942",75.229,"F"
"A80944",86.833,"M"
"A80964",85.311,"F"
"A80966",89.74,"F"
"A80967",89.782,"F"
"A80969",82.396,"F"
"A80970",88.145,"F"
"A80998",59.933,"M"
"A81007",83.787,"M"
"A81011",79.589,"F"
"A81012",89.825,"F"
"A81013",84.756,"F"
"A81014",79.923,"M"
"A81015",79.709,"M"
"A81028",86.06,"F"
"A81037",87.629,"F"
"A81041",80.423,"M"
"A81043",78.565,"M"
"A81044",79.923,"M"
"A81055",62.357,"M"
"A81056",93.371,"M"
"A81057",83.217,"M"
"A81058",81.058,"M"
"A81061",75.974,"M"
"A81064",91.103,"F"
"A81068",80.066,"M"
"A81069",73.2,"M"
"A81070",78.642,"M"
"A81071",83.428,"M"
"A81076",69.25,"M"
"A81077",93.153,"M"
"A81090",74.166,"M"
"A81092",0,"M"
"A81093",0,"M"
"A81094",87.75,"M"
"A81095",0,"M"
"A81096",0,"F"
"A81099",74.869,"M"
"A81100",73.32,"M"
"A81103",85.447,"F"
"A81109",0,"F"
"A81111",0,"F"
"A81114",84.222,"F"
"A81115",74.714,"M"
"A81119",80.692,"F"
"A81122",78.25,"F"
"A81123",83.214,"M"
"A81125",91.357,"M"
"A81126",87.846,"M"
"A81127",92.562,"M"
"A81128",86.75,"M"
"A81129",81.692,"M"
"A81132",81.632,"F"
"A81133",81.975,"M"
"A81135",0,"F"
"A81136",0,"M"
"A81138",78.47,"M"
"A81139",72.571,"M"
"A81142",90.347,"M"
"A81143",85.5,"M"
"A81165",65.369,"M"
"A81376",76.564,"M"
"A81483",86.396,"F"
"A81585",69.921,"M"
"A81621",72.354,"F"
"A81629",81.714,"M"
"A81674",74.242,"M"
"A81752",67.805,"M"
"A81818",82.636,"M"
"A81882",85.517,"F"
"A81903",79.059,"M"
"A81909",88.957,"M"
"A81961",74.836,"M"
"A82012",81.814,"M"
"A82046",75.078,"M"
"A82104",75.962,"M"
"A82152",68.157,"F"
"A82155",76.407,"M"
"A82169",69.45,"M"
"A82178",75.072,"M"
"A82182",67.828,"M"
"A82198",72.481,"M"
"A82306",73.485,"M"
"A82307",74.274,"M"
"A82310",75.15,"M"
"A82333",73.942,"F"
"A82337",75.943,"F"
"A82340",72.788,"M"
"A82402",66.39,"M"
"A82422",80.933,"M"
"A82423",74.204,"M"
"A82427",70.888,"M"
"A82434",83.846,"F"
"A82442",81.2,"M"
"A82454",78.759,"M"
"A82455",77.762,"M"
"A82462",84.361,"M"
"A82465",81.727,"M"
"A82467",84.741,"F"
"A82470",80.127,"F"
"A82471",75.584,"M"
"A82473",85.285,"F"
"A82476",70.325,"M"
"A82477",92.66,"F"
"A82480",85.42,"F"
"A82481",94.037,"F"
"A82483",80.812,"F"
"A82484",92.5,"M"
"A82502",77.061,"M"
"A82508",75.04,"M"
"A82509",77.746,"F"
"A82587",78.357,"M"
"A82589",74.755,"M"
"A82613",70.687,"M"
"A82622",85.145,"M"
"A82657",70.949,"M"
"A82658",77.737,"M"
"A82683",78.645,"M"
"A82687",86.196,"F"
"A82688",84.674,"M"
"A82699",73.785,"M"
"A82701",83.653,"F"
"A82705",85.527,"M"
"A82707",81.66,"M"
"A82710",85.442,"M"
"A82713",72.617,"M"
"A82731",73.555,"M"
"A82736",82.875,"M"
"A82742",93.6,"M"
"A82748",85.615,"M"
"A82755",83.5,"M"
"A82756",91.957,"F"
"A82767",94.06,"F"
"A82788",77.344,"M"
"A82789",76.471,"M"
"A82790",95.345,"F"
"A82796",86.847,"M"
"A82802",73.636,"M"
"A82805",76.017,"F"
"A82807",79.65,"M"
"A82808",81.836,"M"
"A82810",80.274,"F"
"A82820",80.827,"M"
"A82821",79.236,"M"
"A82831",77.87,"M"
"A82848",87.528,"M"
"A82870",85.823,"F"
"A82875",77.456,"F"
"A82877",77.89,"M"
"A82890",72.863,"M"
"A82892",80.464,"M"
"A82897",84.375,"M"
"A82901",78.981,"M"
"A82904",75.018,"M"
"A82923",90.239,"M"
"A82924",78.367,"M"
"A82926",80.673,"M"
"A82930",78.129,"F"
"A82934",76.758,"F"
"A82935",76.437,"M"
"A82937",69.655,"M"
"A82940",82.135,"M"
"A82942",76.189,"F"
"A82946",82.765,"M"
"A82947",80.395,"M"
"A82953",84.44,"M"
"A82963",81.627,"M"
"A82976",85.052,"M"
"A82982",75.636,"M"
"A82983",71.595,"M"
"A82987",72.615,"M"
"A82990",76.54,"M"
"A82991",72.709,"M"
"A82996",86.666,"M"
"A82999",85.469,"F"
"A83003",77.595,"M"
"A83009",80.375,"M"
"A83011",75.936,"F"
"A83013",78.714,"M"
"A83015",93.549,"M"
"A83016",88.761,"F"
"A83017",89.042,"F"
"A83019",92.26,"F"
"A83020",87.972,"F"
"A83021",83.295,"F"
"A83023",83.509,"F"
"A83029",92.769,"M"
"A83030",92.346,"F"
"A83031",79.169,"M"
"A83032",75.122,"M"
"A83033",89.963,"M"
"A83037",90.12,"F"
"A83039",74.511,"M"
"A83041",82.693,"M"
"A83043",89.09,"F"
"A83047",80,"M"
"A83049",96.372,"F"
"A83053",72.021,"M"
"A83054",79.363,"M"
"A83055",89.98,"M"
"A83056",82.288,"M"
"A83057",94.404,"F"
"A83060",88.735,"M"
"A83061",92.044,"M"
"A83065",88.019,"M"
"A83066",81.365,"M"
"A83068",80.901,"F"
"A83072",89.74,"M"
"A83075",82.363,"F"
"A83077",84.59,"M"
"A83080",89.75,"F"
"A83083",73,"M"
"A83091",80.096,"F"
"A83092",77.875,"F"
"A83093",74.428,"M"
"A83099",73.651,"M"
"A83102",71.836,"M"
"A83104",68.129,"M"
"A83113",73.788,"M"
"A83117",78.944,"M"
"A83127",77.345,"M"
"A83141",86.692,"F"
"A83162",81.944,"F"
"A83164",76.7,"M"
"A83169",90.76,"F"
"A83170",85.851,"F"
"A83171",88.977,"F"
"A83173",84.511,"F"
"A83175",78.76,"M"
"A83177",81.775,"M"
"A83178",80.966,"F"
"A83180",88.211,"M"
"A83182",90.23,"F"
"A83183",87.923,"F"
"A83185",78.372,"F"
"A83186",81.49,"F"
"A83188",83.229,"F"
"A83191",88.823,"F"
"A83192",88.89,"F"
"A83193",86.452,"M"
"A83197",80.365,"F"
"A83198",71.777,"F"
"A83201",95.754,"M"
"A83203",79.019,"M"
"A83206",78.866,"F"
"A83207",92.46,"F"
"A83208",87.29,"F"
"A83209",97.769,"F"
"A83210",92.857,"F"
"A83212",91.6,"F"
"A83213",90.191,"F"
"A83216",77.34,"M"
"A83218",87.042,"F"
"A83219",81.018,"F"
"A83220",94.568,"F"
"A83221",90.522,"F"
"A83222",96.02,"F"
"A83224",91.295,"F"
"A83226",80.5,"F"
"A83227",76.622,"F"
"A83228",92.452,"F"
"A83229",80.159,"F"
"A83230",76.96,"M"
"A83231",80.196,"M"
"A83233",75.6,"M"
"A83236",81.846,"M"
"A83238",76.68,"M"
"A83239",79.84,"M"
"A83241",81.371,"F"
"A83245",89.045,"F"
"A83247",79.865,"F"
"A83248",90.076,"F"
"A83250",79.759,"M"
"A83252",88.88,"F"
"A83256",86.528,"F"
"A83257",82.236,"F"
"A83260",95.729,"F"
"A83261",79.68,"M"
"A83262",87.617,"M"
"A83263",87.307,"M"
"A83264",82.351,"M"
"A83267",77.622,"M"
"A83268",74.413,"F"
"A83269",88.09,"M"
"A83272",86.215,"F"
"A83276",78.843,"F"
"A83277",90.071,"F"
"A83278",89.326,"F"
"A83279",85.8,"F"
"A83281",85.475,"M"
"A83285",76.245,"M"
"A83288",91.093,"M"
"A83290",81.291,"F"
"A83294",89.02,"F"
"A83295",81.06,"M"
"A83297",86.339,"M"
"A83298",75.82,"M"
"A83299",88.518,"M"
"A83300",83.576,"M"
"A83301",83.26,"F"
"A83303",82.716,"M"
"A83305",82.627,"M"
"A83307",85.76,"F"
"A83308",80.358,"M"
"A83309",79.333,"M"
"A83310",78.884,"M"
"A83311",90.907,"F"
"A83313",68.265,"M"
"A83314",80.15,"M"
"A83315",78.477,"F"
"A83316",80.581,"M"
"A83318",87.469,"M"
"A83319",87.181,"F"
"A83321",78.621,"M"
"A83324",77.159,"M"
"A83325",92.625,"F"
"A83326",82.333,"F"
"A83329",93.944,"F"
"A83330",87.541,"M"
"A83331",86.843,"F"
"A83334",83.259,"M"
"A83335",94.943,"F"
"A83337",87.666,"M"
"A83338",76.48,"M"
"A83340",76.581,"M"
"A83342",85.104,"M"
"A83343",87.895,"F"
"A83346",84.234,"F"
"A83349",86.45,"M"
"A83352",87.73,"M"
"A83353",83.634,"M"
"A83354",88.173,"F"
"A83355",90.978,"F"
"A83356",71.526,"M"
"A83358",83.58,"M"
"A83362",74.176,"M"
"A83364",86.583,"F"
"A83367",88.244,"F"
"A83369",90.714,"M"
"A83370",68.38,"M"
"A83371",75.069,"M"
"A83372",86.74,"M"
"A83374",85,"M"
"A83375",76.475,"M"
"A83380",82.411,"F"
"A83381",84.96,"M"
"A83383",81.563,"M"
"A83384",81.946,"M"
"A83385",74.729,"F"
"A83386",78.891,"M"
"A83387",65.717,"M"
"A83388",86.529,"F"
"A83389",78.633,"F"
"A83390",86.46,"F"
"A83391",90.884,"F"
"A83392",81.633,"M"
"A83393",86.183,"F"
"A83394",89.421,"M"
"A83395",82.615,"F"
"A83397",96,"F"
"A83398",83.666,"F"
"A83400",79.264,"M"
"A83403",84.648,"F"
"A83406",80.264,"F"
"A83407",80.717,"M"
"A83408",86.846,"M"
"A83409",87.512,"F"
"A83410",68.352,"M"
"A83411",85.608,"M"
"A83413",81.354,"F"
"A83415",79.526,"M"
"A83421",78.191,"M"
"A83423",88.384,"F"
"A83424",79.482,"M"
"A83426",86.722,"F"
"A83427",86.632,"M"
"A83428",84.217,"M"
"A83429",89.139,"M"
"A83430",80.266,"F"
"A83431",85.375,"F"
"A83435",89.333,"M"
"A83437",79.357,"M"
"A83438",87.907,"F"
"A83439",81.75,"M"
"A83441",90.183,"F"
"A83442",70.828,"M"
"A83446",90.071,"F"
"A83447",91.77,"F"
"A83448",91.24,"F"
"A83450",90.5,"F"
"A83451",79,"F"
"A83453",80.17,"F"
"A83456",72.461,"F"
"A83457",93.333,"F"
"A83459",80.913,"F"
"A83460",79.119,"M"
"A83461",89.295,"F"
"A83462",90.745,"F"
"A83463",69.3,"M"
"A83464",87.625,"M"
"A83465",88.423,"M"
"A83466",89.155,"F"
"A83467",88.391,"F"
"A83468",81.947,"M"
"A83470",80.49,"F"
"A83471",87.457,"F"
"A83472",84.583,"M"
"A83475",85.48,"F"
"A83477",67.137,"M"
"A83478",84.906,"M"
"A83480",83.137,"M"
"A83481",90.509,"F"
"A83482",87.166,"F"
"A83483",80.555,"M"
"A83484",76.574,"M"
"A83485",84.069,"M"
"A83488",81.326,"F"
"A83489",83.25,"M"
"A83491",88.205,"M"
"A83492",80.309,"M"
"A83493",89.219,"F"
"A83495",84,"F"
"A83497",82.26,"F"
"A83500",81.074,"M"
"A83501",74.803,"M"
"A83502",81.127,"M"
"A83503",84.255,"M"
"A83504",90.927,"F"
"A83505",83.23,"M"
"A83506",94.722,"M"
"A83507",86.471,"M"
"A83508",94.961,"F"
"A83509",79.132,"M"
"A83511",83.037,"M"
"A83512",85.187,"F"
"A83514",86.045,"F"
"A83517",91.88,"F"
"A83519",94.651,"F"
"A83520",90.026,"F"
"A83521",87.476,"F"
"A83522",85.49,"M"
"A83527",96.224,"M"
"A83530",75.851,"M"
"A83534",84.25,"M"
"A83535",84.105,"M"
"A83536",77.325,"M"
"A83537",78.714,"M"
"A83538",79.363,"M"
"A83539",90.078,"F"
"A83540",75.535,"M"
"A83542",76.97,"M"
"A83543",64.028,"F"
"A83547",87.92,"F"
"A83549",79.943,"M"
"A83551",84.083,"M"
"A83556",90.481,"M"
"A83558",92.09,"M"
"A83561",91.73,"F"
"A83562",82.885,"F"
"A83563",74.672,"M"
"A83565",78,"M"
"A83567",95.961,"M"
"A83569",53.75,"M"
"A83572",88.207,"M"
"A83573",88.697,"F"
"A83576",90.918,"F"
"A83581",84.653,"M"
"A83582",81.105,"M"
"A83585",80.604,"F"
"A83586",84.204,"F"
"A83587",80.627,"M"
"A83588",90.34,"F"
"A83592",84.968,"M"
"A83595",86.02,"M"
"A83596",78.019,"M"
"A83597",86.148,"M"
"A83598",86.292,"F"
"A83599",95.98,"F"
"A83604",93.629,"M"
"A83606",77.326,"M"
"A83615",79.028,"F"
"A83616",93.86,"F"
"A83617",71.586,"F"
"A83618",80.018,"M"
"A83619",79.239,"M"
"A83622",82.436,"M"
"A83623",77.142,"M"
"A83626",83.64,"F"
"A83627",87.606,"F"
"A83633",72.088,"M"
"A83634",80.86,"M"
"A83636",84.36,"F"
"A83637",90.408,"F"
"A83639",85,"M"
"A83643",87.352,"M"
"A83645",78.066,"F"
"A83648",77.36,"M"
"A83650",76.928,"M"
"A83653",75.595,"M"
"A83654",81.571,"M"
"A83656",88.816,"F"
"A83662",76.408,"F"
"A83663",92.304,"F"
"A83664",78.583,"M"
"A83666",78.288,"M"
"A83667",78.21,"M"
"A83668",81.843,"F"
"A83669",78.283,"F"
"A83671",89.24,"F"
"A83674",77.638,"F"
"A83678",84,"M"
"A83679",54.384,"M"
"A83681",81.044,"M"
"A83682",84.961,"F"
"A83683",73.315,"M"
"A83684",90.305,"F"
"A83687",75.733,"M"
"A83688",72.324,"M"
"A83689",79.796,"F"
"A83690",87.82,"F"
"A83691",85.224,"M"
"A83694",78.177,"M"
"A83699",81.853,"F"
"A83702",68.269,"M"
"A83705",70.966,"M"
"A83709",71.551,"M"
"A83710",85.694,"M"
"A83711",83.615,"F"
"A83712",88.636,"F"
"A83715",82.625,"F"
"A83716",94.95,"F"
"A83717",85.307,"F"
"A83719",90.593,"M"
"A83722",92.048,"F"
"A83723",84.289,"F"
"A83724",88.406,"F"
"A83725",83.25,"M"
"A83726",79.853,"F"
"A83727",76.457,"M"
"A83728",83.906,"M"
"A83732",83.078,"M"
"A83738",86.153,"F"
"A83739",77.119,"F"
"A83740",82.441,"F"
"A83741",89.852,"F"
"A83742",81.607,"M"
"A83744",93.153,"F"
"A83745",90.142,"F"
"A83746",89.829,"F"
"A83747",87.529,"F"
"A83748",82.82,"F"
"A83749",81.342,"M"
"A83750",88.771,"F"
"A83751",88.914,"F"
"A83752",90.815,"F"
"A83753",86.193,"M"
"A83754",93.209,"F"
"A83755",80.15,"F"
"A83756",71.052,"M"
"A83757",77.322,"F"
"A83758",87.769,"M"
"A83762",67.393,"F"
"A83763",91,"F"
"A83765",81.619,"M"
"A83766",90,"F"
"A83768",85.219,"M"
"A83771",74.88,"M"
"A83772",88.729,"F"
"A83775",83.973,"F"
"A83777",86.842,"M"
"A83779",77.366,"F"
"A83780",82.5,"M"
"A83781",79.871,"M"
"A83783",84.371,"M"
"A83785",78.102,"M"
"A83786",78.411,"M"
"A83787",69.642,"M"
"A83788",89.945,"M"
"A83789",71.444,"M"
"A83791",74.968,"M"
"A83793",86.25,"M"
"A83794",66.307,"M"
"A83795",73.888,"M"
"A83798",83.257,"M"
"A83799",63.968,"M"
"A83800",91.263,"F"
"A83801",91.146,"F"
"A83803",89.875,"F"
"A83804",79.222,"F"
"A83805",80.656,"F"
"A83806",70.666,"M"
"A83807",78.5,"M"
"A83808",87.4,"F"
"A83809",87.128,"F"
"A83811",95.743,"F"
"A83812",80.612,"F"
"A83813",83.815,"F"
"A83815",80.131,"M"
"A83816",74.333,"M"
"A83819",87.741,"F"
"A83820",82.281,"F"
"A83823",79.531,"M"
"A83825",84.404,"M"
"A83826",93.222,"F"
"A83827",76.236,"M"
"A83828",85.322,"F"
"A83829",92.179,"F"
"A83830",87.567,"F"
"A83833",92.487,"M"
"A83835",90.823,"F"
"A83838",85.354,"F"
"A83839",78.605,"M"
"A83840",81.473,"M"
"A83841",80.035,"M"
"A83842",92.121,"F"
"A83843",84.82,"F"
"A83845",83.133,"F"
"A83846",85.875,"F"
"A83849",78.055,"M"
"A83851",88.731,"F"
"A83853",85.054,"F"
"A83855",75,"M"
"A83856",69.157,"M"
"A83857",74.5,"M"
"A83858",86.65,"M"
"A83860",83.695,"M"
"A83863",80.696,"M"
"A83864",92,"F"
"A83865",97.19,"M"
"A83867",75.555,"F"
"A83868",81.783,"M"
"A83869",74.5,"M"
"A83870",61.916,"F"
"A83871",73.368,"M"
"A83872",77.59,"M"
"A83874",90.333,"M"
"A83875",71.875,"F"
"A83876",92.4,"F"
"A83877",89.363,"M"
"A83881",82.777,"M"
"A83882",86.064,"M"
"A83884",86.846,"M"
"A83885",79.034,"M"
"A83887",89.428,"M"
"A83890",82.64,"M"
"A83891",75.761,"M"
"A83893",89.977,"M"
"A83895",89.75,"F"
"A83896",81.705,"M"
"A83897",81.694,"F"
"A83899",87.722,"F"
"A83900",76.513,"M"
"A83901",89,"F"
"A83902",86.289,"F"
"A83903",78,"F"
"A83906",82.027,"F"
"A83908",89.162,"F"
"A83909",85.134,"F"
"A83910",92.047,"M"
"A83911",78.702,"F"
"A83912",90.268,"F"
"A83916",79.235,"M"
"A83917",86.142,"M"
"A83918",93.241,"F"
"A83920",72.416,"M"
"A83921",87.34,"M"
"A83922",87.638,"F"
"A83923",91.657,"F"
"A83924",87.483,"F"
"A83925",89.971,"F"
"A83929",81.775,"M"
"A83930",73.791,"M"
"A83933",83.242,"F"
"A83935",85.829,"M"
"A83936",73.09,"F"
"A83937",75.95,"M"
"A83938",85.861,"F"
"A83939",95.634,"F"
"A83942",78.236,"F"
"A83943",90.717,"F"
"A83944",89.74,"M"
"A83945",73.5,"F"
"A83947",79.757,"M"
"A83950",85.868,"M"
"A83953",87.033,"F"
"A83956",75.818,"M"
"A83957",79.675,"M"
"A83958",80.892,"M"
"A83960",84.736,"M"
"A83964",93.194,"F"
"A83965",82.744,"M"
"A83966",86.342,"F"
"A83967",81.914,"M"
"A83968",81.605,"F"
"A83971",81.441,"M"
"A83973",82.428,"M"
"A83975",83.444,"M"
"A83976",83.47,"F"
"A83977",80.461,"M"
"A83979",86.482,"F"
"A83980",83.743,"F"
"A83981",88.973,"F"
"A83982",84.585,"F"
"A83983",88.028,"F"
"A83984",81.425,"M"
"A83987",88.921,"M"
"A83988",69.742,"M"
"A83991",61.307,"M"
"A83992",83.424,"M"
"A83993",70.131,"M"
"A83996",91.076,"F"
"A83999",71.297,"M"
"A84001",78.055,"M"
"A84005",83.405,"F"
"A84006",85.741,"F"
"A84007",82.55,"F"
"A84008",78.794,"M"
"A84009",91.9,"M"
"A84011",76.315,"M"
"A84012",72.705,"M"
"A84013",91.902,"M"
"A84018",90.142,"M"
